role_id,role_display_name,metric_id,metric_name,domain,trust_level,headline_permitted,dimensions,date_field,permitted_conclusion,must_never_claim,conflict_ids,dq_ids,validation_reference
data_scientist,Data Scientist / Diagnostic Analyst,M.EXP.002,Expenses by category,Financial,DISCLOSE,True,organization; property; tenant/allotment/bed; time (month); account/COA,entry_date,"State the value, with the documented caveat carried alongside it.","Apply a statistical method or threshold the specifications do not define. analytics_execution_spec.md 2.5 leaves the anomaly method open, so no anomaly threshold is invented here. Additionally: the caveat may not be dropped for brevity.",C.012;C.013;C.022,DQ.015;DQ.033;DQ.034,"F.002 v_pnl_by_category (validated: EXP.02 sum_of_buckets exact match Rs.19,754,213.96; EXP.03 electricity exact match Rs.1,030,618.00; EXP.04 proves the unbuck"
data_scientist,Data Scientist / Diagnostic Analyst,M.OWN.001,Owner payments (source total),Financial,SAFE,True,organization; property; tenant/allotment/bed; time (month),"bill_date (ledger-posting basis, per normalize_owner_payment_journal_dates) OR COALESCE(paid_date,due_date) (v_diag_owne","State the value as the answer, with its evidence and validation status.","Apply a statistical method or threshold the specifications do not define. analytics_execution_spec.md 2.5 leaves the anomaly method open, so no anomaly threshold is invented here.",,DQ.017;DQ.020,"H.001 legacy_amount/je_net_amount for owner_payments (validated: OWNPAY.01/OWNPAY.02, both exact matches, Rs.19,019,250.00)."
data_scientist,Data Scientist / Diagnostic Analyst,M.OWN.002,"Owner rent (ledger bucket, 3 definitions)",Financial,SHOW_BOTH,False,organization; property; tenant/allotment/bed; time (month),entry_date (Def ii); bill_date (Def iii),Present every competing definition and the spread between them. May explain why they differ; may NOT select one.,"Apply a statistical method or threshold the specifications do not define. analytics_execution_spec.md 2.5 leaves the anomaly method open, so no anomaly threshold is invented here. Additionally: no single figure, no default definition, no average of the competing values, and no recommendation acting on a disputed number.",C.010;C.011,DQ.016;DQ.017;DQ.020,"H.030 pnl_owner_rent (validated: PROFIT.04, exact match Rs.19,019,250.00); F.028 owner_rent_paid_or_accrued (validated: PROFIT.03, exact match)."
data_scientist,Data Scientist / Diagnostic Analyst,M.PROFIT.001,Gross/net profit (3 definitions),Financial,BLOCK,False,organization; property; tenant/allotment/bed; time (month),"entry_date (Def A/C); COALESCE(billing_month,invoice_date,created_at) (Def B, invoices) / expense_date (Def B, expenses)","Explain why no single figure exists, present each definition separately, and surface the owner decision. May NOT state a headline figure.","Apply a statistical method or threshold the specifications do not define. analytics_execution_spec.md 2.5 leaves the anomaly method open, so no anomaly threshold is invented here. Additionally: no single figure, no default definition, no average of the competing values, and no recommendation acting on a disputed number.",C.010;C.011,DQ.016;DQ.017,"F.001 v_pnl.net_profit (validated: PROFIT.01, exact match Rs.51,920,761.47, Def A); H.030's profit_if_owner_rent_excluded (validated: PROFIT.05, exact match Rs."
data_scientist,Data Scientist / Diagnostic Analyst,M.PNL.001,P&L by month,Financial,SAFE,True,organization; property; tenant/allotment/bed; time (month),"entry_date, truncated to month","State the value as the answer, with its evidence and validation status.","Apply a statistical method or threshold the specifications do not define. analytics_execution_spec.md 2.5 leaves the anomaly method open, so no anomaly threshold is invented here.",C.012;C.013,DQ.015;DQ.033,"F.001 v_pnl, monthly rows (validated: REV.02/EXP.07 for the two halves; 0 VALUE mismatches across all 57 overlapping rows; monthly_validation/revenue_by_month.c"
data_scientist,Data Scientist / Diagnostic Analyst,M.CASH.001,Cash balance,Financial,SAFE,True,organization; property; tenant/allotment/bed; account/COA,entry_date (not a filter for the current balance -- this is a running total),"State the value as the answer, with its evidence and validation status.","Apply a statistical method or threshold the specifications do not define. analytics_execution_spec.md 2.5 leaves the anomaly method open, so no anomaly threshold is invented here.",,,"F.011 v_org_cash_balance (not independently re-validated in this pass's scripts -- same construction pattern as M.DEP.001, which IS validated exactly; recommend"
data_scientist,Data Scientist / Diagnostic Analyst,M.TB.001,Trial balance / accounting checks,Financial,SAFE,True,organization; tenant/allotment/bed; account/COA,Not applicable (all-time balance),"State the value as the answer, with its evidence and validation status.","Apply a statistical method or threshold the specifications do not define. analytics_execution_spec.md 2.5 leaves the anomaly method open, so no anomaly threshold is invented here.",C.002,,"F.012 v_trial_balance (validated: LEDGER.04, exact match, 24/24 accounts, 0 mismatches); F.013 v_trial_balance_detailed (validated: LEDGER.07, exact total_debit"
data_scientist,Data Scientist / Diagnostic Analyst,M.OCC.001,Current occupancy (5+ definitions),Operations,SHOW_BOTH,False,organization; property; tenant/allotment/bed; time (month),Not applicable for snapshot definitions (A-D); onboarding_date/actual_exit_date for Def E,Present every competing definition and the spread between them. May explain why they differ; may NOT select one.,"Apply a statistical method or threshold the specifications do not define. analytics_execution_spec.md 2.5 leaves the anomaly method open, so no anomaly threshold is invented here. Additionally: no single figure, no default definition, no average of the competing values, and no recommendation acting on a disputed number.",C.006;C.007;C.008;C.009,DQ.004;DQ.005,"F.005 v_occupancy (validated: OCC.01-05, all exact matches, including the reproduced defect); H.012a-e (validated: OCC.06-08b, all exact matches); F.022 v_activ"
data_scientist,Data Scientist / Diagnostic Analyst,M.OCC.002,Occupancy by property,Operations,SHOW_BOTH,False,organization; property; tenant/allotment/bed,Same as M.OCC.001,Present every competing definition and the spread between them. May explain why they differ; may NOT select one.,"Apply a statistical method or threshold the specifications do not define. analytics_execution_spec.md 2.5 leaves the anomaly method open, so no anomaly threshold is invented here. Additionally: no single figure, no default definition, no average of the competing values, and no recommendation acting on a disputed number.",C.006;C.007;C.008;C.009,DQ.004;DQ.005,Identical to M.OCC.001 (single-property dataset).
data_scientist,Data Scientist / Diagnostic Analyst,M.OCC.003,Occupancy by apartment,Operations,NOT_DETERMINABLE,False,organization; property; tenant/allotment/bed; time (month),"Window-bounded (p_from/p_to parameters, day-level)","State exactly: ""Not determinable from exported evidence."", plus what is missing.","Apply a statistical method or threshold the specifications do not define. analytics_execution_spec.md 2.5 leaves the anomaly method open, so no anomaly threshold is invented here. Additionally: no estimate, no proxy metric, no zero-as-placeholder.",C.006;C.008,DQ.004,No exported output to validate against -- Not determinable from exported evidence whether a reconstruction matches production output.
data_scientist,Data Scientist / Diagnostic Analyst,M.OCC.004,Occupancy by bed,Operations,NOT_DETERMINABLE,False,organization; property; tenant/allotment/bed,"onboarding_date, actual_exit_date, day-range window [p_from,p_to] clamped to LEAST(p_to, CURRENT_DATE)","State exactly: ""Not determinable from exported evidence."", plus what is missing.","Apply a statistical method or threshold the specifications do not define. analytics_execution_spec.md 2.5 leaves the anomaly method open, so no anomaly threshold is invented here. Additionally: no estimate, no proxy metric, no zero-as-placeholder.",C.008,,No exported output exists for either function at the per-bed grain.
data_scientist,Data Scientist / Diagnostic Analyst,M.TEN.001,Staying tenants,Operations,SAFE,True,organization; property; tenant/allotment/bed,Not applicable (current-state field),"State the value as the answer, with its evidence and validation status.","Apply a statistical method or threshold the specifications do not define. analytics_execution_spec.md 2.5 leaves the anomaly method open, so no anomaly threshold is invented here.",,DQ.003,"H.013 allotment_status_rollup (validated: OCC.13, exact match, 168)."
data_scientist,Data Scientist / Diagnostic Analyst,M.TEN.002,On-Notice tenants,Operations,SAFE,True,organization; property; tenant/allotment/bed,Not applicable,"State the value as the answer, with its evidence and validation status.","Apply a statistical method or threshold the specifications do not define. analytics_execution_spec.md 2.5 leaves the anomaly method open, so no anomaly threshold is invented here.",C.009,DQ.005,"H.011/H.013 (validated: OCC.14, exact match, 7; OCC.03/05 confirm the downstream defect)."
data_scientist,Data Scientist / Diagnostic Analyst,M.TEN.003,Booked beds,Operations,SAFE,True,organization; property; tenant/allotment/bed,Not applicable,"State the value as the answer, with its evidence and validation status.","Apply a statistical method or threshold the specifications do not define. analytics_execution_spec.md 2.5 leaves the anomaly method open, so no anomaly threshold is invented here.",,,"F.022 v_active_tenants.booked_tenants (validated: OCC.11, exact match, 4); v_occupancy's booked column (validated: OCC construction consistent, 4)."
